"","state","date","daily_newcase","total_doses","daily_doses","transcript_sentiment_positive","transcript_sentiment_neutral","transcript_sentiment_negative","avr_positive_tweet_sentiment","avr_neutral_tweet_sentiment","avr_negative_tweet_sentiment"
"616","TAS",2021-08-30,0,443001,2916,NA,NA,NA,0.26,0.0925,0.6475
"617","TAS",2021-08-29,0,440085,4714,NA,NA,NA,0.188333333333333,0.0158333333333333,0.795833333333333
"618","TAS",2021-08-28,0,435371,5294,NA,NA,NA,0.23,0.214,0.556
"619","TAS",2021-08-27,0,430077,5546,0.585,0.105,0.31,0.266666666666667,0.39,0.343333333333333
"620","TAS",2021-08-26,0,424531,5493,NA,NA,NA,0.268,0.032,0.7
"621","TAS",2021-08-25,0,419038,4975,NA,NA,NA,NA,NA,NA
"622","TAS",2021-08-24,0,414063,4523,NA,NA,NA,0.01,0.78,0.21
"623","TAS",2021-08-23,0,409540,2134,NA,NA,NA,NA,NA,NA
"624","TAS",2021-08-22,0,407406,3944,NA,NA,NA,NA,NA,NA
"625","TAS",2021-08-21,0,403462,4511,NA,NA,NA,NA,NA,NA
"626","TAS",2021-08-20,0,398951,5799,0.303333333,0.31,0.386666667,0.06,0.92,0.02
"627","TAS",2021-08-19,0,393152,4669,NA,NA,NA,NA,NA,NA
"628","TAS",2021-08-18,0,388483,4782,NA,NA,NA,0.99,0.01,0
"629","TAS",2021-08-17,0,383701,4102,NA,NA,NA,NA,NA,NA
"630","TAS",2021-08-16,0,379599,860,NA,NA,NA,NA,NA,NA
"631","TAS",2021-08-15,0,378739,3317,NA,NA,NA,0.01,0.98,0.01
"632","TAS",2021-08-14,0,375422,4267,NA,NA,NA,NA,NA,NA
"633","TAS",2021-08-13,0,371155,5936,0.58,0.09,0.33,NA,NA,NA
"634","TAS",2021-08-12,0,365219,4254,NA,NA,NA,0,0,1
"635","TAS",2021-08-11,0,360965,4695,0.433333333,0.086666667,0.48,NA,NA,NA
"636","TAS",2021-08-10,0,356270,4363,NA,NA,NA,NA,NA,NA
"637","TAS",2021-08-09,0,351907,5999,0.255,0.065,0.68,NA,NA,NA
"638","TAS",2021-08-08,0,345908,1385,0.39,0.105,0.505,NA,NA,NA
"639","TAS",2021-08-07,0,344523,1530,0.135,0.05,0.815,NA,NA,NA
"640","TAS",2021-08-06,0,342993,5494,0.31,0.07,0.62,0.03,0.02,0.95
"641","TAS",2021-08-05,1,337499,2789,0.36,0.04,0.6,0.02,0.96,0.02
"642","TAS",2021-08-04,0,334710,4929,NA,NA,NA,NA,NA,NA
"643","TAS",2021-08-03,0,329781,3298,NA,NA,NA,NA,NA,NA
"644","TAS",2021-08-02,0,326483,5488,0.315,0.04,0.645,0.255,0.49,0.255
"645","TAS",2021-08-01,0,320995,1194,NA,NA,NA,NA,NA,NA
"646","TAS",2021-07-31,0,319801,2113,0.4,0.14,0.46,NA,NA,NA
"647","TAS",2021-07-30,0,317688,4625,0.55,0.09,0.36,NA,NA,NA
"648","TAS",2021-07-29,0,313063,3655,NA,NA,NA,NA,NA,NA
"649","TAS",2021-07-28,0,309408,4291,NA,NA,NA,NA,NA,NA
"650","TAS",2021-07-27,0,305117,3646,NA,NA,NA,NA,NA,NA
"651","TAS",2021-07-26,0,301471,2242,0.665,0.1,0.235,NA,NA,NA
"652","TAS",2021-07-25,0,299229,2632,NA,NA,NA,NA,NA,NA
"653","TAS",2021-07-24,0,296597,3981,NA,NA,NA,0,0,1
"654","TAS",2021-07-23,0,292616,4071,0.43,0.28,0.29,NA,NA,NA
"655","TAS",2021-07-22,0,288545,3488,0.36,0.06,0.58,NA,NA,NA
"656","TAS",2021-07-21,0,285057,3407,NA,NA,NA,NA,NA,NA
"657","TAS",2021-07-20,0,281650,4360,0.45,0.08,0.47,NA,NA,NA
"658","TAS",2021-07-19,0,277290,1593,NA,NA,NA,NA,NA,NA
"659","TAS",2021-07-18,0,275697,2697,NA,NA,NA,NA,NA,NA
"660","TAS",2021-07-17,0,273000,3478,0.21,0.07,0.72,NA,NA,NA
"661","TAS",2021-07-16,0,269522,3614,0.71,0.055,0.235,NA,NA,NA
"662","TAS",2021-07-15,0,265908,3171,0.25,0.09,0.66,NA,NA,NA
"663","TAS",2021-07-14,0,262737,3149,NA,NA,NA,NA,NA,NA
"664","TAS",2021-07-13,0,259588,3499,NA,NA,NA,NA,NA,NA
"665","TAS",2021-07-12,0,256089,2138,0.515,0.09,0.395,NA,NA,NA
"666","TAS",2021-07-11,0,253951,2598,NA,NA,NA,NA,NA,NA
"667","TAS",2021-07-10,0,251353,2644,0.46,0.11,0.43,NA,NA,NA
"668","TAS",2021-07-09,0,248709,3858,0.676666667,0.046666667,0.276666667,NA,NA,NA
"669","TAS",2021-07-08,0,244851,2942,NA,NA,NA,NA,NA,NA
"670","TAS",2021-07-07,0,241909,3927,NA,NA,NA,NA,NA,NA
"671","TAS",2021-07-06,0,237982,3522,NA,NA,NA,NA,NA,NA
"672","TAS",2021-07-05,0,234460,1621,0.315,0.515,0.17,NA,NA,NA
"673","TAS",2021-07-04,0,232839,3037,NA,NA,NA,NA,NA,NA
"674","TAS",2021-07-03,0,229802,3389,NA,NA,NA,NA,NA,NA
"675","TAS",2021-07-02,0,226413,3444,NA,NA,NA,NA,NA,NA
"676","TAS",2021-07-01,0,222969,3593,NA,NA,NA,NA,NA,NA
"677","TAS",2021-06-30,0,219376,3227,NA,NA,NA,NA,NA,NA
"678","TAS",2021-06-29,0,216149,2574,NA,NA,NA,NA,NA,NA
"679","TAS",2021-06-28,0,213575,1701,NA,NA,NA,NA,NA,NA
"680","TAS",2021-06-27,0,211874,2967,NA,NA,NA,NA,NA,NA
"681","TAS",2021-06-26,0,208907,2424,NA,NA,NA,NA,NA,NA
"682","TAS",2021-06-25,0,206483,3550,NA,NA,NA,NA,NA,NA
"683","TAS",2021-06-24,0,202933,3706,NA,NA,NA,NA,NA,NA
"684","TAS",2021-06-23,0,199227,3805,NA,NA,NA,NA,NA,NA
"685","TAS",2021-06-22,0,195422,3374,NA,NA,NA,NA,NA,NA
"686","TAS",2021-06-21,0,192048,2233,NA,NA,NA,NA,NA,NA
"687","TAS",2021-06-20,0,189815,3036,NA,NA,NA,NA,NA,NA
"688","TAS",2021-06-19,0,186779,3631,NA,NA,NA,NA,NA,NA
"689","TAS",2021-06-18,0,183148,3112,NA,NA,NA,NA,NA,NA
"690","TAS",2021-06-17,0,180036,2897,NA,NA,NA,NA,NA,NA
"691","TAS",2021-06-16,0,177139,3870,NA,NA,NA,NA,NA,NA
"692","TAS",2021-06-15,0,173269,294,NA,NA,NA,NA,NA,NA
"693","TAS",2021-06-14,0,172975,620,NA,NA,NA,NA,NA,NA
"694","TAS",2021-06-13,0,172355,1681,NA,NA,NA,NA,NA,NA
"695","TAS",2021-06-12,0,170674,3374,NA,NA,NA,NA,NA,NA
"696","TAS",2021-06-11,0,167300,3237,NA,NA,NA,NA,NA,NA
"697","TAS",2021-06-10,0,164063,2504,NA,NA,NA,NA,NA,NA
"698","TAS",2021-06-09,0,161559,3909,NA,NA,NA,NA,NA,NA
"699","TAS",2021-06-08,0,157650,3430,NA,NA,NA,NA,NA,NA
"700","TAS",2021-06-07,0,154220,1388,NA,NA,NA,NA,NA,NA
"701","TAS",2021-06-06,0,152832,2599,NA,NA,NA,NA,NA,NA
"702","TAS",2021-06-05,0,150233,3761,NA,NA,NA,NA,NA,NA
"703","TAS",2021-06-04,0,146472,1790,NA,NA,NA,NA,NA,NA
"704","TAS",2021-06-03,0,144682,2763,NA,NA,NA,NA,NA,NA
"705","TAS",2021-06-02,0,141919,3017,NA,NA,NA,NA,NA,NA
"706","TAS",2021-06-01,0,138902,4440,NA,NA,NA,NA,NA,NA
"707","TAS",2021-05-31,0,134462,220,NA,NA,NA,NA,NA,NA
"708","TAS",2021-05-30,0,134242,2284,NA,NA,NA,NA,NA,NA
"709","TAS",2021-05-29,0,131958,2507,NA,NA,NA,NA,NA,NA
"710","TAS",2021-05-28,0,129451,2452,NA,NA,NA,NA,NA,NA
"711","TAS",2021-05-27,0,126999,2855,NA,NA,NA,NA,NA,NA
"712","TAS",2021-05-26,0,124144,2618,NA,NA,NA,NA,NA,NA
"713","TAS",2021-05-25,0,121526,2179,NA,NA,NA,NA,NA,NA
"714","TAS",2021-05-24,0,119347,1142,NA,NA,NA,NA,NA,NA
"715","TAS",2021-05-23,0,118205,2444,NA,NA,NA,NA,NA,NA
"716","TAS",2021-05-22,0,115761,3404,NA,NA,NA,NA,NA,NA
"717","TAS",2021-05-21,0,112357,2195,NA,NA,NA,NA,NA,NA
"718","TAS",2021-05-20,0,110162,1504,NA,NA,NA,NA,NA,NA
"719","TAS",2021-05-19,0,108658,4116,NA,NA,NA,NA,NA,NA
"720","TAS",2021-05-18,0,104542,2501,NA,NA,NA,NA,NA,NA
"721","TAS",2021-05-17,0,102041,451,NA,NA,NA,NA,NA,NA
"722","TAS",2021-05-16,0,101590,1224,NA,NA,NA,NA,NA,NA
"723","TAS",2021-05-15,0,100366,2234,NA,NA,NA,NA,NA,NA
"724","TAS",2021-05-14,0,98132,2369,NA,NA,NA,NA,NA,NA
"725","TAS",2021-05-13,0,95763,1891,NA,NA,NA,NA,NA,NA
"726","TAS",2021-05-12,0,93872,2108,NA,NA,NA,NA,NA,NA
"727","TAS",2021-05-11,0,91764,1958,NA,NA,NA,NA,NA,NA
"728","TAS",2021-05-10,0,89806,107,NA,NA,NA,NA,NA,NA
"729","TAS",2021-05-09,0,89699,1296,NA,NA,NA,NA,NA,NA
"730","TAS",2021-05-08,0,88403,2287,NA,NA,NA,NA,NA,NA
"731","TAS",2021-05-07,0,86116,1844,NA,NA,NA,NA,NA,NA
"732","TAS",2021-05-06,0,84272,1367,NA,NA,NA,NA,NA,NA
"733","TAS",2021-05-05,0,82905,2253,NA,NA,NA,NA,NA,NA
"734","TAS",2021-05-04,0,80652,2681,NA,NA,NA,NA,NA,NA
"735","TAS",2021-05-03,0,77971,219,NA,NA,NA,NA,NA,NA
"736","TAS",2021-05-02,0,77752,799,NA,NA,NA,NA,NA,NA
"737","TAS",2021-05-01,0,76953,1470,NA,NA,NA,NA,NA,NA
"738","TAS",2021-04-30,0,75483,1886,NA,NA,NA,NA,NA,NA
"739","TAS",2021-04-29,0,73597,2557,NA,NA,NA,NA,NA,NA
"740","TAS",2021-04-28,0,71040,1854,NA,NA,NA,NA,NA,NA
"741","TAS",2021-04-27,0,69186,1573,NA,NA,NA,NA,NA,NA
"742","TAS",2021-04-26,0,67613,151,NA,NA,NA,NA,NA,NA
"743","TAS",2021-04-25,0,67462,741,NA,NA,NA,NA,NA,NA
"744","TAS",2021-04-24,0,66721,1416,NA,NA,NA,NA,NA,NA
"745","TAS",2021-04-23,0,65305,2301,NA,NA,NA,NA,NA,NA
"746","TAS",2021-04-22,0,63004,2184,NA,NA,NA,NA,NA,NA
"747","TAS",2021-04-21,0,60820,2114,NA,NA,NA,NA,NA,NA
"748","TAS",2021-04-20,0,58706,1906,NA,NA,NA,NA,NA,NA
"749","TAS",2021-04-19,0,56800,35,NA,NA,NA,NA,NA,NA
"750","TAS",2021-04-18,0,56765,1110,NA,NA,NA,NA,NA,NA
"751","TAS",2021-04-17,0,55655,1570,NA,NA,NA,NA,NA,NA
"752","TAS",2021-04-16,0,54085,2271,NA,NA,NA,NA,NA,NA
"753","TAS",2021-04-15,0,51814,2133,NA,NA,NA,NA,NA,NA
"754","TAS",2021-04-14,0,49681,2313,NA,NA,NA,NA,NA,NA
"755","TAS",2021-04-13,0,47368,1813,NA,NA,NA,NA,NA,NA
"756","TAS",2021-04-12,0,45555,669,NA,NA,NA,NA,NA,NA
"757","TAS",2021-04-11,0,44886,1898,NA,NA,NA,NA,NA,NA
"758","TAS",2021-04-10,0,42988,2792,NA,NA,NA,NA,NA,NA
"759","TAS",2021-04-09,0,40196,20446,NA,NA,NA,NA,NA,NA
"760","TAS",2021-04-08,0,19750,2239,NA,NA,NA,NA,NA,NA
"761","TAS",2021-04-07,0,17511,0,NA,NA,NA,NA,NA,NA
"762","TAS",2021-04-06,0,17511,0,NA,NA,NA,NA,NA,NA
"763","TAS",2021-04-05,0,17511,0,NA,NA,NA,NA,NA,NA
"764","TAS",2021-04-04,0,17511,2434,NA,NA,NA,NA,NA,NA
"765","TAS",2021-04-03,0,15077,0,NA,NA,NA,NA,NA,NA
"766","TAS",2021-04-02,0,15077,0,NA,NA,NA,NA,NA,NA
"767","TAS",2021-04-01,0,15077,0,NA,NA,NA,NA,NA,NA
"768","TAS",2021-03-31,0,15077,1327,NA,NA,NA,NA,NA,NA
"769","TAS",2021-03-30,0,13750,659,NA,NA,NA,NA,NA,NA
"770","TAS",2021-03-29,0,13091,1363,NA,NA,NA,NA,NA,NA
"771","TAS",2021-03-28,0,11728,0,NA,NA,NA,NA,NA,NA
"772","TAS",2021-03-27,0,11728,0,NA,NA,NA,NA,NA,NA
"773","TAS",2021-03-26,0,11728,721,NA,NA,NA,NA,NA,NA
"774","TAS",2021-03-25,0,11007,1153,NA,NA,NA,NA,NA,NA
"775","TAS",2021-03-24,0,9854,1011,NA,NA,NA,NA,NA,NA
"776","TAS",2021-03-23,0,8843,576,NA,NA,NA,NA,NA,NA
"777","TAS",2021-03-22,0,8267,222,NA,NA,NA,NA,NA,NA
"778","TAS",2021-03-21,0,8045,414,NA,NA,NA,NA,NA,NA
"779","TAS",2021-03-20,0,7631,0,NA,NA,NA,NA,NA,NA
"780","TAS",2021-03-19,0,7631,916,NA,NA,NA,NA,NA,NA
"781","TAS",2021-03-18,0,6715,950,NA,NA,NA,NA,NA,NA
"782","TAS",2021-03-17,0,5765,1149,NA,NA,NA,NA,NA,NA
"783","TAS",2021-03-16,0,4616,763,NA,NA,NA,NA,NA,NA
"784","TAS",2021-03-15,0,3853,186,NA,NA,NA,NA,NA,NA
"785","TAS",2021-03-14,0,3667,0,NA,NA,NA,NA,NA,NA
"786","TAS",2021-03-13,0,3667,6,NA,NA,NA,NA,NA,NA
"787","TAS",2021-03-12,0,3661,406,NA,NA,NA,NA,NA,NA
"788","TAS",2021-03-11,0,3255,542,NA,NA,NA,NA,NA,NA
"789","TAS",2021-03-10,0,2713,386,NA,NA,NA,NA,NA,NA
"790","TAS",2021-03-09,0,2327,0,NA,NA,NA,NA,NA,NA
"791","TAS",2021-03-08,0,2327,0,NA,NA,NA,NA,NA,NA
"792","TAS",2021-03-07,0,2327,0,NA,NA,NA,NA,NA,NA
"793","TAS",2021-03-06,0,2327,0,NA,NA,NA,NA,NA,NA
"794","TAS",2021-03-05,0,2327,357,NA,NA,NA,NA,NA,NA
"795","TAS",2021-03-04,0,1970,470,NA,NA,NA,NA,NA,NA
"796","TAS",2021-03-03,0,1500,335,NA,NA,NA,NA,NA,NA
"797","TAS",2021-03-02,0,1165,0,NA,NA,NA,NA,NA,NA
"798","TAS",2021-03-01,0,1165,6,NA,NA,NA,NA,NA,NA
"799","TAS",2021-02-28,0,1159,0,NA,NA,NA,NA,NA,NA
"800","TAS",2021-02-27,0,1159,0,NA,NA,NA,NA,NA,NA
"801","TAS",2021-02-26,0,1159,352,NA,NA,NA,NA,NA,NA
"802","TAS",2021-02-25,0,807,424,NA,NA,NA,NA,NA,NA
"803","TAS",2021-02-24,0,383,293,NA,NA,NA,NA,NA,NA
"804","TAS",2021-02-23,0,90,90,NA,NA,NA,NA,NA,NA
"805","TAS",2021-02-22,0,0,0,NA,NA,NA,NA,NA,NA
"806","TAS",2021-02-21,0,0,0,NA,NA,NA,NA,NA,NA
"807","TAS",2021-02-20,0,0,0,NA,NA,NA,NA,NA,NA
"808","TAS",2021-02-19,0,0,0,NA,NA,NA,NA,NA,NA
"809","TAS",2021-02-18,0,0,0,NA,NA,NA,NA,NA,NA
"810","TAS",2021-02-17,0,0,0,NA,NA,NA,NA,NA,NA
"811","TAS",2021-02-16,0,0,0,NA,NA,NA,NA,NA,NA
"812","TAS",2021-02-15,0,0,0,NA,NA,NA,NA,NA,NA
